Version,App,Cost,Bins,Infs,Time,Size,AllocHW,AllocBW,Change,Change_num
ortools,speakToMe,223.9647,6,7154,0.823,64,"{'n56': 38, 'n27': 40, 'n13': 4, 'n61': 2, 'n45': 50, 'n24': 200}","{('n27', 'n24'): 8.4, ('n56', 'n27'): 6.4, ('n56', 'n45'): 1.6, ('n56', 'n4'): 4.0, ('n61', 'n56'): 1.6, ('n13', 'n61'): 1.0, ('n24', 'n13'): 2.0, ('n24', 'n56'): 2.4000000000000004, ('n3', 'n27'): 2.0}",0.0,71.2456
ortools_num,speakToMe,64.3997,10,54156,8.592,64,"{'n44': 22, 'n18': 20, 'n50': 30, 'n13': 4, 'n48': 2, 'n30': 4, 'n61': 2, 'n11': 50, 'n52': 100, 'n54': 100}","{('n18', 'n52'): 6.4, ('n50', 'n18'): 6.4, ('n44', 'n11'): 1.0, ('n50', 'n44'): 4.0, ('n50', 'n4'): 4.0, ('n30', 'n50'): 1.6, ('n50', 'n30'): 1.6, ('n61', 'n50'): 1.6, ('n13', 'n61'): 1.0, ('n54', 'n13'): 2.0, ('n48', 'n11'): 0.6000000000000001, ('n54', 'n48'): 2.4000000000000004, ('n44', 'n54'): 2.0, ('n3', 'n44'): 2.0}",-247.7729,0.0
binpack_num,speakToMe,86.05130000000001,2,167168,0.03462528199999998,128,"{'n109': 38, 'n53': 296}","{('n109', 'n53'): 8.0, ('n109', 'n6'): 4.0, ('n53', 'n109'): 4.0, ('n0', 'n53'): 2.0}",-135.3558,25.1613
binpack,speakToMe,209.64350000000005,4,299581,0.05725322300000002,128,"{'n68': 8, 'n18': 92, 'n109': 30, 'n25': 204}","{('n18', 'n25'): 8.4, ('n109', 'n18'): 6.4, ('n68', 'n18'): 1.6, ('n109', 'n68'): 5.6, ('n109', 'n6'): 4.0, ('n68', 'n109'): 1.6, ('n18', 'n109'): 1.6, ('n25', 'n18'): 1.0, ('n25', 'n68'): 2.4000000000000004, ('n0', 'n18'): 2.0}",3.3947,69.2813
ortools,speakToMe,202.5267,5,25359,3.758,128,"{'n10': 34, 'n87': 90, 'n120': 4, 'n68': 4, 'n43': 202}","{('n87', 'n43'): 8.4, ('n10', 'n87'): 8.0, ('n10', 'n6'): 4.0, ('n68', 'n10'): 1.6, ('n10', 'n68'): 1.6, ('n43', 'n10'): 4.0, ('n120', 'n43'): 1.0, ('n43', 'n120'): 2.0, ('n0', 'n87'): 2.0}",0.0,68.2019
ortools_num,speakToMe,64.3997,9,214796,32.117,128,"{'n84': 6, 'n29': 20, 'n108': 30, 'n80': 2, 'n38': 20, 'n116': 104, 'n30': 2, 'n39': 50, 'n103': 100}","{('n29', 'n116'): 6.4, ('n108', 'n29'): 6.4, ('n84', 'n39'): 1.0, ('n108', 'n84'): 4.0, ('n108', 'n6'): 4.0, ('n116', 'n108'): 1.6, ('n108', 'n116'): 1.6, ('n30', 'n108'): 1.6, ('n84', 'n30'): 1.0, ('n103', 'n84'): 2.0, ('n80', 'n39'): 0.6000000000000001, ('n103', 'n80'): 2.4000000000000004, ('n38', 'n103'): 2.0, ('n0', 'n38'): 2.0}",-214.4839,0.0
binpack_num,speakToMe,86.05130000000001,2,495177,0.10991007400000008,256,"{'n49': 38, 'n188': 296}","{('n49', 'n188'): 8.0, ('n49', 'n3'): 4.0, ('n188', 'n49'): 4.0, ('n0', 'n188'): 2.0}",-135.3558,25.1613
binpack,speakToMe,209.63030000000003,5,901205,0.19574840699999996,256,"{'n148': 8, 'n234': 46, 'n49': 30, 'n103': 50, 'n188': 200}","{('n234', 'n188'): 8.4, ('n49', 'n234'): 6.4, ('n148', 'n103'): 1.6, ('n49', 'n148'): 5.6, ('n49', 'n3'): 4.0, ('n148', 'n49'): 1.6, ('n234', 'n49'): 1.6, ('n188', 'n234'): 2.0, ('n188', 'n148'): 2.4000000000000004, ('n0', 'n234'): 2.0}",3.3886,69.2794
ortools,speakToMe,202.5267,6,80029,9.781,256,"{'n23': 34, 'n0': 44, 'n97': 4, 'n247': 2, 'n223': 50, 'n106': 200}","{('n0', 'n106'): 8.4, ('n23', 'n0'): 6.4, ('n23', 'n223'): 1.6, ('n23', 'n3'): 4.0, ('n97', 'n23'): 1.6, ('n23', 'n97'): 1.6, ('n247', 'n23'): 1.6, ('n0', 'n247'): 1.0, ('n106', 'n0'): 2.0, ('n106', 'n23'): 2.4000000000000004}",0.0,68.2019
ortools_num,speakToMe,64.3997,8,855564,176.444,256,"{'n23': 32, 'n71': 20, 'n77': 26, 'n147': 4, 'n181': 2, 'n10': 50, 'n73': 100, 'n148': 100}","{('n71', 'n73'): 6.4, ('n23', 'n71'): 6.4, ('n23', 'n10'): 1.0, ('n23', 'n3'): 4.0, ('n147', 'n23'): 1.6, ('n23', 'n147'): 1.6, ('n181', 'n23'): 1.6, ('n77', 'n181'): 1.0, ('n148', 'n77'): 4.4, ('n77', 'n10'): 0.6000000000000001, ('n77', 'n148'): 2.0, ('n0', 'n77'): 2.0}",-214.4839,0.0
binpack_num,speakToMe,86.05130000000001,2,1772715,0.4209148279999999,512,"{'n459': 38, 'n211': 296}","{('n459', 'n211'): 8.0, ('n459', 'n2'): 4.0, ('n211', 'n459'): 4.0, ('n4', 'n211'): 2.0}",-135.3558,25.1613
binpack,speakToMe,230.9327,3,3763562,0.8123027179999998,512,"{'n181': 38, 'n368': 96, 'n26': 200}","{('n368', 'n26'): 8.4, ('n181', 'n368'): 8.0, ('n181', 'n2'): 4.0, ('n368', 'n181'): 1.6, ('n26', 'n368'): 2.0, ('n26', 'n181'): 2.4000000000000004, ('n4', 'n368'): 2.0}",12.3006,72.1132
ortools,speakToMe,202.5267,7,351553,67.77,512,"{'n128': 34, 'n103': 40, 'n162': 4, 'n98': 4, 'n360': 2, 'n77': 50, 'n300': 200}","{('n103', 'n300'): 8.4, ('n128', 'n103'): 6.4, ('n128', 'n77'): 1.6, ('n128', 'n2'): 4.0, ('n98', 'n128'): 1.6, ('n128', 'n98'): 1.6, ('n360', 'n128'): 1.6, ('n162', 'n360'): 1.0, ('n300', 'n162'): 2.0, ('n300', 'n128'): 2.4000000000000004, ('n4', 'n103'): 2.0}",0.0,68.2019
ortools_num,speakToMe,64.3997,8,3415052,773.852,512,"{'n344': 26, 'n496': 30, 'n42': 2, 'n38': 20, 'n314': 4, 'n346': 102, 'n330': 50, 'n414': 100}","{('n344', 'n346'): 7.4, ('n496', 'n344'): 10.4, ('n344', 'n330'): 1.0, ('n496', 'n2'): 4.0, ('n314', 'n496'): 1.6, ('n496', 'n314'): 1.6, ('n346', 'n496'): 1.6, ('n414', 'n344'): 2.0, ('n42', 'n330'): 0.6000000000000001, ('n414', 'n42'): 2.4000000000000004, ('n38', 'n414'): 2.0, ('n4', 'n38'): 2.0}",-214.4839,0.0
